Fernand Léger;La Tasse de thé;11.03.2010;8,146,500
Andy Warhol;Flowers;05.12.2011;8,146,500
Amedeo Modigliani;La blonde aux boucles d′oreilleREPEAT SALE;11.01.2011;8,146,500
Andy Warhol;5 DeathsREPEAT SALE;11.14.2012;8,146,500
Paul Cézanne;Grand bouquet de fleurs;02.02.2004;8,146,114
Max Beckmann;Stilleben mit Grammophon und Schwertlilien (Still-life with gramophone and irises)REPEAT SALE;06.23.2014;8,145,187
Gilbert Stuart;George Washington (The Constable-Hamilton Portrait);11.30.2005;8,136,000
Pablo Picasso;Compotier et guitare;06.24.2008;8,128,016
Andy Warhol;Multicoloured Marilyns (Reversal Series)REPEAT SALE;06.30.2008;8,127,763
Claude Joseph Vernet;A view of Avignon, from The right bank of the Rhône near Villeneuve;07.03.2013;8,122,403
Claude Monet;L′Ile aux Orties;11.05.2013;8,117,000
Cornelis Cornelisz van Haarlem;Hercules and Achelous;04.15.2008;8,105,000
Alberto Giacometti;Femme de Venise I;05.09.2007;8,104,000
Glenn Brown;The Tragic Conversion of Salvador Dalí (after John Martin);06.26.2012;8,086,410
Paul Cézanne;Arlequin;11.29.1988;8,080,808
Pablo Picasso;Sylvette au fauteuil vert;11.01.2005;8,080,000
Willem de Kooning;Untitled XXIX;11.15.2006;8,080,000
Rembrandt Harmensz van Rijn--Rembrandt Harmensz. van Rijn;Portrait of Johannes Uyitenbogaert;07.08.1992;8,077,295
Piet Mondrian;Composition in White, Blue, and Yellow: C;05.07.2003;8,071,500
Joan Miró;Personnages et oiseaux devant le soleil;02.09.2012;8,069,025
Albert Anker;Turnstunde in Ins;06.21.2013;8,061,622
Georges Braque;L′oliveraie;02.08.2012;8,044,635
René Magritte;Souvenir de voyage;06.21.2011;8,035,277
Wassily Kandinsky;Bayerisches Dorf mit Feld;06.21.2011;8,035,277
;Exile;11.09.2010;8,034,500
Camille Claudel;La valse, première version;06.19.2013;8,025,421
Henry Moore;Working Model for Three Piece No. 3: Vertebrae;02.07.2012;8,022,786
André Derain;LE PONT DE CHATOU;03.25.1990;8,019,530
Paul Cézanne;Verre et poires;06.25.2008;8,011,676
Pablo Picasso;Flacon et Livres;11.06.2013;8,005,000
David Hammons;Untitled;11.11.2013;8,005,000
Pierre-Auguste Renoir;Les deux soeurs;05.06.2014;8,005,000
Pablo Picasso;Mangeuse de pastèque et homme écrivant;05.06.2014;8,005,000
Joan Miró;Sans titre;05.07.2014;8,005,000
Jean-Michel Basquiat;Made in Japan IREPEAT SALE;05.12.2014;8,005,000
;Mädchen im Sessel (Lila)REPEAT SALE;05.15.2014;8,005,000
Christopher Wool;Last year Halloween fell on a weekend;11.11.2014;8,005,000
Jeff Koons;Bear and policeman;11.11.2014;8,005,000
;Demo (848-3);11.12.2014;8,005,000
Edouard Vuillard;Fillettes se promenant;05.06.2008;7,993,000
Andy Warhol;Four-Foot Flowers;05.16.2007;7,992,000
Egon Schiele;Selbstdarstellung in grünem Hemd mit geschlossenen Augen;02.05.2013;7,988,233
Wu Bing;Landscape;06.04.2011;7,986,727
Albert Anker;Die ältere Schwester;12.09.2011;7,984,420
Jackson Pollock;Black and White / Number 6;05.15.2001;7,980,750
Edgar Degas;Le baisser du rideau;11.11.1988;7,975,000
Claude Monet;Maison du Jardinier or Bordighera, La Méditerranée;02.05.2007;7,968,663
Raoul Dufy;La Foire aux Oignons;02.05.2007;7,968,663
Cy Twombly;Untitled (Rome);11.09.2005;7,968,000
Alberto Giacometti;La jambeREPEAT SALE;11.08.2006;7,968,000
Pietro Lorenzetti;Christ between Saints Paul and Peter;07.03.2012;7,966,384
Pierre-Auguste Renoir;Après le bain;06.26.1989;7,960,527
Liu Xiaodong;Battlefield Realism: The New 18 Arhats;04.09.2008;7,951,491
Bartolomeo di Giovanni;The Argonauts in Colchis;12.06.1989;7,944,733
Pablo Picasso;Tête de femme (Dora Maar);05.30.2012;7,937,413
Pablo Picasso;Le reposREPEAT SALE;11.09.2000;7,925,750
Pablo Picasso;Demi-nu à la cruche;05.14.1997;7,922,500
Jasper Johns;White numbers;11.10.1997;7,922,500
Childe Hassam;Flags, afternoon on the avenue;05.21.1998;7,922,500
Pablo Picasso;Nature morte à la bouteille de rhum;05.10.1999;7,922,500
Paul Cézanne;Le pont et le barrage à Pontoise;11.06.2008;7,922,500
David Hockney;Beverly Hills Housewife 1966-1967;05.13.2009;7,922,500
Maurizio Cattelan;UntitledREPEAT SALE;05.12.2010;7,922,500
Fernand Léger;Nature morte;11.03.2010;7,922,500
Pablo Picasso;Femme;05.03.2011;7,922,500
Max Ernst;Leonora in the Morning Light;05.02.2012;7,922,500
Paul Gauguin;Tahitiennes près d′un ruisseau;06.27.1995;7,918,911
George Wesley Bellows;Evening SwellREPEAT SALE;12.05.2013;7,893,000
Amedeo Modigliani;Fillette au tablier noirREPEAT SALE;11.28.1989;7,891,454
Mark Rothko;Untitled;11.14.2007;7,881,000
Clyfford Still;1955-D, PH-387REPEAT SALE;05.16.2007;7,880,000
Sir Peter Paul Rubens--Peter Paul Rubens;Two studies of a man, head and shoulders;12.06.2007;7,874,076
Zhang Daqian;Temple at the mountain peakREPEAT SALE;11.30.2010;7,873,285
Pablo Picasso;Buste de matadorREPEAT SALE;06.22.2010;7,871,400
Pablo Picasso;Homme à la pipe assis et amour;06.20.2006;7,865,801
Guercino;King David;07.06.2010;7,864,658
Andy Warhol;Flowers;05.11.2005;7,856,000
;Bodegón with a cardoon and francolin;12.08.2004;7,854,572
Chen Yifei;String quartet;05.29.2010;7,851,880
;La musique or l′orchestre rouge or les sept arts;06.19.2013;7,849,951
Sir Alfred James Munnings;The Red Prince Mare;05.05.2004;7,848,000
Everett Shinn;Stage scene;12.01.2004;7,848,000
Lyonel Feininger;Brücke II;02.04.2014;7,840,287
Jean-Michel Basquiat;Five Fish Species;02.12.2013;7,822,097
Alberto Giacometti;Annette or Portrait d′Annette au pull-over rougeREPEAT SALE;02.10.2011;7,813,373
Pablo Picasso;Sur l′impériale traversant la Seine;02.09.2011;7,809,001
Edgar Degas;Trois danseuses (Jupes jaunes, corsages bleus)REPEAT SALE;06.24.2008;7,797,325
Chaïm Soutine;L′escalier rouge à Cagnes;06.18.2007;7,788,198
Pablo Picasso;Homme à la pipe et nu couché;06.22.2011;7,787,148
Joseph Cornell;Medici Slot Machine;05.13.2014;7,781,000
Claude Monet;église de vernon, soleil;11.04.2014;7,781,000
Lucian Freud;Waste Ground, Paddington;11.12.2014;7,781,000
Fu Baoshi;Landscape Inspired by Dufu′s Poetic Sentiments;11.29.2009;7,780,105
Sir Stanley Spencer;Workmen in the house;06.15.2011;7,779,363
Andy Warhol;Nine multicoloured Marilyns (Reversal Series)REPEAT SALE;06.30.2014;7,778,150
Francis Bacon;Man in Blue VI;02.13.2013;7,771,907
Joan Miró;Femme à la voix de rossignol dans la nuitREPEAT SALE;06.24.2014;7,766,744
Cy Twombly;Untitled (Roma);02.06.2008;7,763,179
Francisco de Goya;Bullfight, Suerte de Varas;12.09.1992;7,758,621
Claude Monet;Le bassin aux Nymphéas;02.05.2001;7,758,444
Pablo Picasso;Femme au chapeau;05.06.2009;7,754,500
Egon Schiele;Sitzende Frau mit violetten Strümpfen (Seated woman in violet stockings);02.03.2010;7,748,285
Juan Gris;Violon et journalREPEAT SALE;02.04.2008;7,745,841
Ferdinand Hodler;Lake Geneva from Chexbres;11.28.2011;7,745,768
Ernst Ludwig Kirchner;Strassenszene (Street scene) - Recto;02.03.2009;7,745,043
Chu Teh-Chun (Zhu Dequn);La forêt blanche II (diptych);11.24.2012;7,744,016
Joan Miró;Le soleil rouge ronge l′araignée;11.01.2005;7,744,000
Cy Twombly;Untitled (Rome);05.15.2013;7,739,750
Amedeo Modigliani;Homme au chapeau;02.06.2007;7,731,462
Claude Monet;Nymphéas;06.21.2004;7,730,883
Lucian Freud;Red Haired Man on a Chair;02.09.2005;7,700,297
Claude Monet;Nymphéas;11.15.1989;7,700,000
Fernand Léger;Le petit dejeuner;11.05.1991;7,700,000
Georges Braque;Atelier VIII;05.11.1992;7,700,000
Alberto Giacometti;Buste de Diego (Stele III);05.06.2009;7,698,500
Richard Diebenkorn;Ocean park no.121REPEAT SALE;05.11.2011;7,698,500
Pierre Bonnard;Place Clichy;06.19.2006;7,686,183
Lyonel Feininger;Angler mit blauem Fisch II;06.19.2006;7,686,183
Joan Miró;Femme et oiseaux dans la nuit;06.23.2010;7,675,104
Alberto Burri;Combustione plastica;02.11.2014;7,669,452
Zao Wou-Ki;Debut d′Octobre (Beginning of October);10.05.2014;7,664,849
Fang Lijun;Series 2 no. 4;10.05.2014;7,664,849
Andy Warhol;Shadow;11.14.2007;7,657,000
Lucas Cranach (the Elder);Portrait of Princess Sybille of Cleves, Wife of Johann Friedrich the Magnanimous of SaxonyREPEAT SALE;04.15.2008;7,657,000
Pablo Picasso;Homme et enfant;02.04.2014;7,656,831
Andy Warhol;FlowersREPEAT SALE;05.12.2010;7,642,500
Jean-Michel Basquiat;RingREPEAT SALE;05.09.2012;7,642,500
;Abstraktes Bild;02.15.2012;7,633,169
Fernand Léger;Les Campeurs (1er état);05.03.2005;7,632,000
Pablo Picasso;Souvenir du Havre;12.01.1987;7,629,130
Francesco Guardi;The Grand Canal, Venice, with the Palazzo Bembo;07.08.2005;7,629,010
René Magritte;L′aimant;02.09.2011;7,628,939
Edgar Degas;Les chevaux de coursesREPEAT SALE;06.21.2004;7,627,941
René Magritte;Le monde des images;06.20.2012;7,622,968
Claude Monet;Vétheuil;06.25.2002;7,603,016
John Singer Sargent;Spanish dancer;05.25.1994;7,592,500
Zhu Da;Two birds in tree;11.21.2010;7,590,933
Jan Steen;An elegant company in an interior with figures playing cards at a table;12.07.2011;7,587,996
Francis Bacon;Study for portrait of P.L, no. IREPEAT SALE;06.30.2014;7,587,213
Yves Klein;Accord Bleu (Sponge Relief);11.14.2012;7,586,500
Scipione Pulzone;Portrait of Jacopo Boncompagni, three-quarter length, in armor;01.30.2013;7,586,500
Wassily Kandinsky;Sketch for composition VII;12.01.1992;7,582,651
Lucian Freud;Woman smiling;06.28.2011;7,571,996
Yves Tanguy;Les derniers jours;02.07.2005;7,571,215
Pieter Brueghel II--PIETER BRUEGHEL THE YOUNGER;A Flemish village in winter with the Massacre of the Innocents;07.08.2009;7,564,983
Chen Jiru;The hidden temple in Cloudy Mountains;12.04.2010;7,564,727
Claude Monet;Le pont japonais;05.17.1990;7,562,500
Gerrit van Honthorst;A Merry group behind a balustrade with a violin and a lute player;01.30.2014;7,557,000
Claude Monet;Le jardin de vétheuilREPEAT SALE;11.04.2014;7,557,000
Joan Miró;La table (nature morte au lapin);06.26.1995;7,546,252
Jeff Koons;Self-Portrait;05.15.2008;7,545,000
Pablo Picasso;Femme au fauteuilREPEAT SALE;02.09.2012;7,535,457
Edvard Munch;View from Nordstrand;02.05.2007;7,528,145
Sudjojono;Pasukan kita yang dipimpin pangeran Diponegoro (Our soldiers led under prince Diponegoro);04.05.2014;7,524,109
Sandro Botticelli--Alessandro di Mariano Filipepi;The Madonna and Child, with a pomegranate, in an alcove with roses behind;12.07.2006;7,518,665
Pierre-Auguste Renoir;Les rosiers à WargemontREPEAT SALE;11.04.2004;7,512,000
René Magritte;Les barricades mystérieusesREPEAT SALE;06.23.2010;7,509,580
Andy Warhol;Skulls;10.17.2008;7,509,356
Pablo Picasso;Femme à la mandoline;11.15.1988;7,500,000
Laurence Stephen Lowry;Good Friday, Daisy Nook;06.08.2007;7,499,113
Claude Monet;Peupliers au bord de l′epte, effet du soir;06.28.1994;7,482,999
Michelangelo--Buonarroti;Study of Christ and the Woman of Samaria, with a separate sketch of a man looking up;01.28.1998;7,482,500
Alberto Giacometti;La forêt: sept figures et une tête;11.16.1998;7,482,500
Pierre Bonnard;Après le repas;11.14.1988;7,480,000
Edouard Vuillard;Le Pot de GrèsREPEAT SALE;06.19.2006;7,478,848
Dante Gabriel Rossetti;A Christmas Carol;12.04.2013;7,476,569
Pablo Picasso;Tête de femme;11.29.1988;7,474,748
Julio González;Ombre et lumière masque;02.10.2011;7,453,046
Jean-Michel Basquiat;Crown Hotel (Mona Lisa black background);06.05.2013;7,447,772
Jean-Michel Basquiat;Untitled;05.13.2014;7,445,000
Cy Twombly;Untitled;05.13.2014;7,445,000
Jean Dubuffet;Cité fantoche;11.11.2014;7,445,000
Georg Baselitz;Der Brückechor (The Brücke Chorus);11.12.2014;7,445,000
Andy Warhol;Small Campbell′s Soup Can (Chili Beef)REPEAT SALE;11.12.2014;7,445,000
Donald Judd;Untitled (Bernstein 93-1);11.12.2014;7,445,000
Dong Qichang;Poems in Running Script Calligraphy;05.28.2012;7,443,094
Donald Judd;Untitled;11.14.2007;7,433,000
Richard Prince;Man-Crazy Nurse no.2;05.13.2008;7,433,000
Alberto Giacometti;Homme traversant une place par un matin de soleil;05.08.2007;7,432,000
Damien Hirst;Lullaby Winter;05.16.2007;7,432,000
Ilya Efimovich Repin;A Parisian café;06.06.2011;7,428,414
Pierre-Auguste Renoir;Jeune femme se baignantREPEAT SALE;06.21.2004;7,422,059
Francesco Guardi;The Punta della Dogana, Venice, the Giudecca and the Redentore beyond;12.07.2006;7,408,328
Pan Tianshou;Two eagles on the rock;12.05.2011;7,404,673
Sigmar Polke;Stadtbild II (City painting II);06.29.2011;7,404,397
Andy Warhol;Nine Multicolored Marilyns (Reversal Series)REPEAT SALE;05.15.2013;7,403,750
Juan Gris;La console de marbre;05.06.2004;7,400,000
Zhang Daqian;Dwelling among pines in summer;05.18.2014;7,379,481
Lyonel Feininger;Der rote Geiger (The red fiddler);05.05.2010;7,362,500
Egon Schiele;Mann und Frau (Umarmung)REPEAT SALE;11.03.2010;7,362,500
Alberto Giacometti;Femme debout;05.03.2011;7,362,500
Willem de Kooning;Untitled XIREPEAT SALE;11.08.2011;7,362,500
Jean-Michel Basquiat;Onion Gum;11.13.2012;7,362,500
Zao Wou-Ki;Abstract landscape 27.08.91;12.01.2013;7,358,902
Pablo Picasso;La carafe (Bouteille et verre);06.24.2008;7,356,403
Pablo Picasso;La femme qui pleure;10.27.1998;7,341,784
Andy Warhol;Five deaths on turquoise;11.13.2013;7,333,000
Konstantin Andreevich Somov;The Rainbow;06.13.2007;7,331,297
Henry Moore;Draped reclining mother and baby;02.05.2008;7,326,337
Willem de Kooning;Untitled XVIIREPEAT SALE;11.13.2007;7,321,000
Jean-Michel Basquiat;Sugar Ray Robinson;11.13.2007;7,321,000
;Indians Spear Fishing;05.21.2008;7,321,000
Egon Schiele;Kniender weiblicher Halbakt;02.06.2006;7,316,300
Edvard Munch;Haus in Aasgaardstrand;02.04.2002;7,315,823
Philip Guston;The street;05.11.2005;7,296,000
Jan van Huysum;Flowers in a terracotta vase on a marble ledge;01.26.2006;7,296,000
Francis Bacon;Untitled (Pope);05.26.2008;7,291,055
Zhang Xiaogang;Bloodline-big family;04.04.2011;7,291,023
Lucian Freud;Naked Portrait;02.09.2005;7,284,867
Zhang Daqian;Lotus;05.31.2011;7,280,810
Camille Pissarro;La rue Saint-Lazare;11.07.2001;7,272,325
;A Swiss Lake, Lungernzee;07.04.2007;7,269,268
Edgar Degas;Blanchissueses portant du linge;03.28.1988;7,268,723
Peter Doig;The Heart of Old San Juan;10.16.2014;7,265,325
Joachim Wtewael;Mars and Venus Surprised by Vulcan;07.03.2012;7,264,010
Edgar Degas;Apres le bain (on joined paper);11.13.1996;7,262,500
Pablo Picasso;Les femmes d′Alger (Version K);11.10.1997;7,262,500
Pablo Picasso;Femme dans un fauteuilREPEAT SALE;02.03.2003;7,260,916
Claude Monet;Saint-Georges Majeur;05.17.1990;7,260,000
;RebusREPEAT SALE;04.30.1991;7,260,000
Lucian Freud;Man in a String Chair;02.08.2006;7,255,205
Master of 1487;The departure of the argonauts;12.06.1989;7,253,886
Sir Anthony van Dyck;A bearded man (study);01.28.2010;7,250,500
Jean-Michel Basquiat;Untitled (Stardust);05.12.2010;7,250,500
Ilya Mashkov;Still life with fruit;06.03.2013;7,246,037
Sanyu;Pot de pivoines (Potted Peonies);11.22.2014;7,233,543
Claude Monet;Le Givre;05.06.2014;7,221,000
Jacques-Louis David;Portrait of Ramel de NogaretREPEAT SALE;04.15.2008;7,209,000
Rufino Tamayo;Trovador;05.28.2008;7,209,000
Joseph Wright (of Derby);Portrait of Robert Shore Milnes, with his horse and groom beyond;01.25.2007;7,208,000
Pieter Brueghel II--PIETER BRUEGHEL THE YOUNGER;The kermesse of Saint George;12.08.2004;7,201,557
;Yosemite Valley;12.03.2003;7,176,000
Mark Rothko;Untitled;11.11.2003;7,175,500
Giorgio de Chirico;Il grande metafisico;05.04.2004;7,175,500
Qi Baishi;Flowers and vegetables (4 works);11.23.2010;7,165,437
Fernand Léger;Trois femmes à la table rougeREPEAT SALE;05.07.2013;7,165,000
Roy Lichtenstein;Happy Tears;11.13.2002;7,159,500
Pablo Picasso;Figure;05.09.2001;7,156,000
Amedeo Modigliani;Almaïsa;11.05.2001;7,156,000
Claude Monet;NymphéasREPEAT SALE;05.10.2001;7,155,750
Claude Monet;Les Meules, Giverny, effet du matinREPEAT SALE;05.01.1996;7,152,500
Pablo Picasso;Les femmes d′Alger (Version H);11.10.1997;7,152,500
René Magritte;Les valeurs personnelles;11.19.1998;7,152,500
Jasper Johns;Two FlagsREPEAT SALE;05.13.1999;7,152,500
Amedeo Modigliani;Portrait de Baranowski;06.30.1998;7,150,117
Willem de Kooning;Palisade;05.08.1990;7,150,000
Paul Cézanne;Le Jas de Bouffan;11.12.1990;7,150,000
Joan Miró;Les echelles en roue de fue tranersant l′azur;11.14.1990;7,150,000
Edgar Degas;Deux danseuses en jupes vertes, decor de paesage;11.11.1992;7,150,000
Damien Hirst;Where There′s a Will, There′s a Way;02.14.2008;7,150,000
Lucio Fontana;Concetto spaziale, la fine di dioREPEAT SALE;06.28.2010;7,149,194
Henri Matisse;Les huîtres;06.27.2006;7,148,288
René Magritte;L′idée;06.19.2013;7,148,069
Claude Monet;L′église de vernon, temps grisREPEAT SALE;06.19.2013;7,148,069
Pablo Picasso;Homme au mouton;05.04.2011;7,138,500
Jean-Michel Basquiat;Tenor;02.12.2014;7,129,457
Fernand Léger;Composition, dans l′usine;02.23.2009;7,122,833
Francis Bacon;Study for Portrait;02.12.2013;7,116,900
Vincent van Gogh;Eglogue en Provence - un couple d′amoureuxREPEAT SALE;05.07.2013;7,109,000
Joan Mitchell;The 14th of July;11.12.2013;7,109,000
;Spider I;11.11.2014;7,109,000
Yayoi Kusama;White No. 28;11.12.2014;7,109,000
Edgar Degas;Danseuse rajustant son chausson;02.05.2013;7,107,857
Vincent van Gogh;Nature morte, vase avec oeilletsREPEAT SALE;06.24.2003;7,104,452
Paul Gauguin;L′allée des Alyscamps, Arles;11.28.1988;7,098,083
Andy Warhol;Campbell′s Soup Can (Pepper Pot);05.13.2008;7,097,000
Paul Gauguin;Paysage aux troncs bleus;06.20.2012;7,095,650
Pieter Brueghel II--PIETER BRUEGHEL THE YOUNGER;The Battle between Carnival and Lent;07.04.2012;7,094,746
Wu Guanzhong;A pair of swallows;06.03.2011;7,093,839
Barbara Hepworth;Figure for Landscape;06.25.2014;7,091,935
Pierre Bonnard;Nu debout;06.19.2012;7,091,581
Pablo Picasso;Nu debout;06.24.2009;7,090,033
;Waldstück (Chile) (Forest Piece (Chile));10.16.2014;7,086,976
Xie Zhiliu;Flower, bird and landscape;05.22.2011;7,084,552
Jean-Michel Basquiat;Dos cabezasREPEAT SALE;11.10.2010;7,082,500
Marino Marini;Cavaliere;10.14.2010;7,081,440
Kay Sage;Le passage;02.05.2014;7,075,226
Vincent van Gogh;Pont de Clichy;06.21.2013;7,072,070
Boris Mikhailovich Kustodiev;The Coachman;11.26.2012;7,068,469
Richard Diebenkorn;Ocean Park #92;05.15.2013;7,067,750
Gilbert Stuart;Portrait of the Mohawk chieftain Thayendanegea, known as Joseph Brant;07.09.2014;7,047,316
Edgar Degas;Danseuses se baissant (les ballerines);11.02.1993;7,042,500
Pablo Picasso;L′Indépendant (nature morte à l′éventail);11.07.1995;7,042,500
Constantin Brancusi;Mademoiselle Pogany II;05.14.1997;7,042,500
Roy Lichtenstein;Sailboats;05.14.2008;7,041,000
Francis Bacon;Study for Self-PortraitREPEAT SALE;06.26.2012;7,040,039
Jasper Johns;White flag;11.09.1988;7,040,000
Pierre-Auguste Renoir;Enfant assis en robe bleue (portrait d′Edmond Renoir, JR);11.13.1990;7,040,000
Marino Marini;L′Idea del cavaliere;05.08.2007;7,040,000
Pierre-Auguste Renoir;L′été; Jeune femme dans un champ fleuri;06.20.2006;7,039,375
Henri Matisse;Femme couchéeREPEAT SALE;02.03.2010;7,033,636
Roy Lichtenstein;Interior with Red Wall;11.11.2008;7,026,500
Camille Pissarro;Le Pont Boïeldieu et la gare d′Orléans, Rouen, matin, cinq heuresREPEAT SALE;11.04.2009;7,026,500
Claude Joseph Vernet;A grand view of the sea shore enriched with buildings, shipping and figures;01.27.2011;7,026,500
Jean-Michel Basquiat and Andy Warhol;Third eye;05.12.2011;7,026,500
René Magritte;La fin du mondeREPEAT SALE;11.01.2011;7,026,500
Joan Mitchell;Salut SallyREPEAT SALE;05.08.2012;7,026,500
Andy Warhol;Gun;05.10.2012;7,026,500
George Wesley Bellows;Tennis at Newport;05.17.2012;7,026,500
Willem de Kooning;Untitled;06.29.2008;7,010,339
Andy Warhol;Large Campbell′s Soup Can;07.01.2008;7,003,664
Pierre Bonnard;La Porte fenêtre (Matinée au Cannet);02.04.2003;7,003,451
Andy Warhol;Self-Portrait (Camouflage);05.14.2013;6,997,000
Christopher Wool;And IfREPEAT SALE;11.12.2014;6,997,000
Luo Zhongli;Spring Silkworm;06.01.2014;6,994,462
Ed Ruscha;Burning Gas Station;11.13.2007;6,985,000
Sigmar Polke;Für den Dritten Stand bleiben nur noch die Krümel (For the third rank, there are only crumbs)REPEAT SALE;10.13.2014;6,976,308
Grant Wood;Spring Plowing;11.30.2005;6,960,000
Andy Warhol;Self-Portrait;05.11.2004;6,951,500
Zhang Daqian;Hunting in the autumn;06.02.2013;6,936,293
